x		y		HR.State		HR		Stab.State		water.d		water.v		walk.speed		b.height		b.mass		gender
217.030		160.994		0		0.000		0		0.000		0.000		1.390		1.826		77.234		1
88.115		265.249		0		0.000		0		0.000		0.000		1.390		1.803		87.463		2
89.489		278.576		0		0.000		0		0.000		0.000		1.390		1.750		80.124		1
84.826		129.242		0		0.000		0		0.000		0.000		1.390		1.802		78.573		1
96.325		143.988		0		0.000		0		0.000		0.000		1.390		1.802		78.573		1
105.490		143.933		0		0.000		0		0.000		0.000		1.390		1.802		78.573		1
174.975		150.739		0		0.000		0		0.000		0.000		1.390		1.633		69.925		1
186.302		152.512		0		0.000		0		0.000		0.000		1.390		1.802		78.573		1
202.305		151.137		0		0.000		0		0.000		0.000		1.390		1.802		78.573		1
209.146		149.794		0		0.000		0		0.000		0.000		1.390		1.802		78.573		1
91.522		138.934		0		0.000		0		0.000		0.000		1.390		1.766		69.021		2
116.510		150.163		0		0.000		0		0.000		0.000		1.390		1.766		69.021		2
129.033		155.182		0		0.000		0		0.000		0.000		1.390		1.766		69.021		2
151.086		148.719		0		0.000		0		0.000		0.000		1.390		1.766		69.021		2
148.874		142.659		0		0.000		0		0.000		0.000		1.390		1.766		69.021		2
105.904		155.287		0		0.000		0		0.000		0.000		1.390		1.736		65.979		2
115.689		149.047		0		0.000		0		0.000		0.000		1.390		1.736		65.979		2
124.150		140.372		0		0.000		0		0.000		0.000		1.390		1.736		65.979		2
182.783		142.372		0		0.000		0		0.000		0.000		1.390		1.736		65.979		2
215.338		148.574		0		0.000		0		0.000		0.000		1.390		1.752		77.568		1
101.294		143.803		0		0.000		0		0.000		0.000		1.390		1.833		76.447		2
154.867		156.753		0		0.000		0		0.000		0.000		0.760		1.833		76.447		2
163.023		154.881		0		0.000		0		0.000		0.000		1.036		1.833		76.447		2
214.197		158.382		0		0.000		0		0.000		0.000		1.390		1.935		83.922		2
95.794		140.935		0		0.000		0		0.000		0.000		1.390		2.097		119.424		1
117.176		157.392		0		0.000		0		0.000		0.000		1.390		2.097		119.424		1
198.775		149.289		0		0.000		0		0.000		0.000		1.390		2.097		119.424		1
88.098		128.223		0		0.000		0		0.000		0.000		1.390		1.768		73.911		1
91.332		127.094		0		0.000		0		0.000		0.000		1.390		1.768		73.911		1
189.642		151.326		0		0.000		0		0.000		0.000		1.390		1.768		73.911		1
192.429		149.899		0		0.000		0		0.000		0.000		1.390		1.768		73.911		1
183.881		271.819		0		0.000		0		0.000		0.000		1.390		1.815		84.835		1
102.085		151.033		0		0.000		0		0.000		0.000		1.390		1.736		70.102		2
104.884		147.987		0		0.000		0		0.000		0.000		1.390		1.932		83.660		2
111.905		148.305		0		0.000		0		0.000		0.000		1.390		1.932		83.660		2
114.729		148.214		0		0.000		0		0.000		0.000		1.390		1.932		83.660		2
209.000		144.424		0		0.000		0		0.000		0.000		1.390		1.932		83.660		2
